gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1453413403,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5082351,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,Vermont,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340808,-72.461487,,,,,,,2016-07-05T23:08,5,7,2016,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,5082351,,joannerusso,2017-02-10 19:05:03,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2026-06-23 20:53:43.681000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3325471233,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85928712,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.436783,-77.287679,31.0,,,,,,2021-07-03T23:10,3,7,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,85928712,,Jack Farley,2021-07-06 16:35:37,CC_BY_NC_4_0,Jack Farley,Jack Farley,,,2026-06-23 20:55:19.891000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3314508515,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/82118156,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,Missouri,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.258022,-92.021661,4.0,,,,,,2021-06-07T22:03:16Z,7,6,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,82118156,,Gary L. Zerbe,2021-06-08 04:12:30,CC_BY_NC_4_0,Gary L. Zerbe,Gary L. Zerbe,,,2026-06-23 20:20:58.791000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4116469820,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/160852477,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,Missouri,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.258144,-92.021611,27.0,,,,,,2023-05-09T22:54:21,9,5,2023,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,160852477,,Gary L. Zerbe,2023-05-10 03:25:48,CC_BY_NC_4_0,Gary L. Zerbe,Gary L. Zerbe,,,2026-06-23 20:54:16.418000+02:00,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3325501493,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/84266210,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.166111,-81.865333,65.0,,,,,,2021-06-23T23:17:54,23,6,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,84266210,,Cody Porter,2021-06-24 03:32:39,CC_BY_NC_4_0,Cody Porter,Cody Porter,,,2026-06-23 20:51:08.405000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3873164205,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/126340715,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.135139,-76.384382,5.0,,,,,,2022-07-15T08:46,15,7,2022,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,126340715,,Mark D. Read,2022-07-15 13:59:13,CC_BY_NC_4_0,Mark D. Read,Mark D. Read,,,2026-06-23 20:51:58.186000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3314155861,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/83737476,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.165836,-81.865112,200.0,,,,,,2021-06-19T23:32:16,19,6,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,83737476,,Cody Porter,2021-06-20 03:37:48,CC_BY_NC_4_0,Cody Porter,Cody Porter,,,2026-06-23 20:59:59.262000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3383992723,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/94690070,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,Alabama,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.144025,-87.271347,11.0,,,,,,2021-08-13T02:21:40,13,8,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,94690070,,Jesse C.,2021-09-13 11:59:20,CC_BY_NC_4_0,Jesse Holifield,Jesse Holifield,,,2026-06-23 20:51:34.257000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3337746338,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32004017,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,Maryland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.029645,-76.777473,,,,,,,2019-08-10T15:26,10,8,2019,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,32004017,,Timothy Reichard,2019-12-07 20:14:06,CC_BY_NC_4_0,Sue Muller,Sue Muller,,,2026-06-23 20:51:22.743000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2813933739,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/50883944,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,Vermont,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.132262,-72.525597,,,,,,,2020-06-24T22:36,24,6,2020,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,50883944,,joannerusso,2020-06-25 14:21:24,CC_BY_4_0,joannerusso,joannerusso,,,2026-06-23 20:52:37.767000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6185601525,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/343134211,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.4752,-81.152686,13.0,,,,,,2025-06-26T02:23,26,6,2025,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,343134211,,H. Pittel,2026-03-15 16:16:33,CC_BY_NC_4_0,H. Pittel,H. Pittel,,,2026-06-23 20:29:43.555000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5008150056,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/50889477,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,Michigan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.687673,-86.064505,27443.0,,,,,,2020-06-25T09:06:08,25,6,2020,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,50889477,,d_kluza,2021-08-20 23:37:14,CC_BY_NC_4_0,Janette Martin,Janette Martin,,,2026-06-23 20:47:49.875000+02:00,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2028518722,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5228956,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.612347,-79.388881,50.0,,,,,,2013-07-03T11:00,3,7,2013,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,5228956,,kens18,2017-03-05 13:06:07,CC_BY_NC_4_0,kens18,kens18,,,2026-06-23 20:54:03.717000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3314506098,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/83890018,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.150906,-81.866378,1803.0,,,,,,2021-06-20T22:48:15,20,6,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,83890018,,Cody Porter,2021-06-21 03:09:25,CC_BY_NC_4_0,Cody Porter,Cody Porter,,,2026-06-23 21:00:53.087000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3325679073,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85722853,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.166089,-81.864945,200.0,,,,,,2021-07-04T22:50:53,4,7,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,85722853,,Cody Porter,2021-07-05 03:29:05,CC_BY_NC_4_0,Cody Porter,Cody Porter,,,2026-06-23 20:55:12.518000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3858496041,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/122117039,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.166092,-81.865412,35.0,,,,,,2022-06-16T23:32:22,16,6,2022,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,122117039,,Cody Porter,2022-06-17 04:04:52,CC_BY_NC_4_0,Cody Porter,Cody Porter,,,2026-06-23 21:00:32.820000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3005133577,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/66321200,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.258848,-78.168731,25.0,,,,,,2020-07-10T01:30,10,7,2020,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,66321200,,d_kluza,2020-12-09 23:12:59,CC_BY_NC_4_0,robertdifruscia,robertdifruscia,,,2026-06-23 20:50:45.578000+02:00,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3330567542,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/88079993,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.165978,-81.86525,5.0,,,,,,2021-07-21T22:54:22,21,7,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,88079993,,Cody Porter,2021-07-22 03:10:43,CC_BY_NC_4_0,Cody Porter,Cody Porter,,,2026-06-23 20:47:54.413000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384891313,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/97106513,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,Maryland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.026319,-76.065793,10.0,,,,,,2021-08-04T20:15,4,8,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,97106513,,Timothy Reichard,2021-10-04 14:32:12,CC_BY_4_0,Tom Field,Tom Field,,,2026-06-23 20:21:19.841000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4009749459,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/122290923,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,Pennsylvania,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.332829,-79.367145,41.0,,,,,,2022-06-17T22:20:02,17,6,2022,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,122290923,,Eric Schill,2022-06-18 12:02:14,CC_BY_NC_4_0,Eric Schill,Eric Schill,,,2026-06-23 20:41:51.293000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3325470540,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85054811,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.166108,-81.86535,30.0,,,,,,2021-06-29T23:36:39,29,6,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,85054811,,Cody Porter,2021-06-30 03:56:29,CC_BY_NC_4_0,Cody Porter,Cody Porter,,,2026-06-23 20:53:11.095000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3994056480,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/129073921,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,Maryland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.674092,-78.992746,2.0,,,,,,2022-07-30T22:51,30,7,2022,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,129073921,,d_kluza,2022-08-02 07:30:23,CC_BY_NC_4_0,Jim Brighton,Jim Brighton,,,2026-06-23 20:33:39.932000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2429218466,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28845550,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.694103,-80.249337,165.0,,,,,,2019-07-14T22:23:10,14,7,2019,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,28845550,,paul_dennehy,2019-10-03 14:44:18,CC_BY_4_0,Dan MacNeal,Dan MacNeal,,,2026-06-23 20:31:16.497000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5063779676,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/260395663,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,Indiana,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.087531,-87.405508,189.0,,,,,,2023-07-16T02:52,16,7,2023,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,260395663,,Jeanette Jaskula,2025-02-02 16:33:31,CC_BY_NC_4_0,Jeanette Jaskula,Jeanette Jaskula,,,2026-06-23 20:51:14.235000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5231314373,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/298436711,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.464958,-84.065948,119.0,,,,,,2025-07-16T07:51:19,16,7,2025,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,298436711,,d_kluza,2025-07-18 03:29:17,CC_BY_NC_4_0,Trent Massey,Trent Massey,,,2026-06-23 20:37:32.947000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5828474256,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/312122105,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.696553,-77.157325,4.0,,,,,,2025-09-06T22:36:02,6,9,2025,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,312122105,,Larry Chen,2025-09-07 05:49:08,CC_BY_NC_4_0,Larry Chen,Larry Chen,,,2026-06-23 20:52:07.591000+02:00,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3325838569,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85055023,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.166083,-81.865372,108.0,,,,,,2021-06-29T23:34:49,29,6,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,85055023,,Cody Porter,2021-06-30 04:01:02,CC_BY_NC_4_0,Cody Porter,Cody Porter,,,2026-06-23 20:54:27.442000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3343719494,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/86236804,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.166072,-81.86538,65.0,,,,,,2021-07-08T22:14:20,8,7,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,86236804,,Cody Porter,2021-07-09 02:24:55,CC_BY_NC_4_0,Cody Porter,Cody Porter,,,2026-06-23 20:34:04.244000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3314482721,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/83588543,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.166111,-81.865333,65.0,,,,,,2021-06-18T22:40:43,18,6,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,83588543,,Cody Porter,2021-06-19 03:05:45,CC_BY_NC_4_0,Cody Porter,Cody Porter,,,2026-06-23 20:51:16.439000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4980671023,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/86918989,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,Massachusetts,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.917708,-70.551232,2.0,,,,,,2021-07-08T03:02,8,7,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,86918989,,Ian Davies,2021-07-13 23:06:23,CC_BY_4_0,Ian Davies,Ian Davies,,,2026-06-23 20:51:00.874000+02:00,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3325922351,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85991822,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.1661,-81.865325,65.0,,,,,,2021-07-06T22:02:55,6,7,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,85991822,,d_kluza,2021-07-07 20:18:32,CC_BY_NC_4_0,Cody Porter,Cody Porter,,,2026-06-23 21:00:03.558000+02:00,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5892676060,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/127613146,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,New Jersey,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.171292,-74.760712,4.0,,,,,,2022-07-23T21:45:57,23,7,2022,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,127613146,,Samuel Paul Galick,2022-07-24 02:36:43,CC_BY_4_0,Samuel Paul Galick,Samuel Paul Galick,,,2026-06-23 21:04:23.766000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3994112394,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/87653005,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.164473,-75.206247,7.0,,,,,,2021-07-05T23:46:40,5,7,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,87653005,,Christine Matamoros,2021-07-19 01:16:45,CC_BY_NC_4_0,Christine Matamoros,Christine Matamoros,,,2026-06-23 21:00:03.935000+02:00,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3117747290,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/79169169,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crocidophora,Crocidophora serratissimalis,,SPECIES,"Crocidophora serratissimalis Zeller, 1872",Crocidophora serratissimalis,,US,,Alabama,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.882416,-86.008712,2.0,,,,,,2021-05-16T20:31,16,5,2021,ZK2F,ZK2F,HUMAN_OBSERVATION,iNaturalist,Observations,79169169,,Helen A. Czech,2021-05-18 17:26:31,CC_BY_NC_4_0,Jared Gorrell,Jared Gorrell,,,2026-06-23 20:32:13.860000+02:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
