Date/Time,Longitude,Latitude,Height,PPPP,TTT,RH,dd,ff,Event
2018-08-18 11:36:08,36.73342,89.5548,209.077,978.85,-1.54,94.3,255,10.048,Balloon_20180818_1109_1139
2018-08-18 11:36:09,36.73389,89.5548,207.857,979.0,-1.53,94.3,184,10.23,Balloon_20180818_1109_1139
2018-08-18 11:36:10,36.73406,89.5548,206.637,979.15,-1.53,94.25,264,10.138,Balloon_20180818_1109_1139
2018-08-18 11:36:11,36.73386,89.5548,205.417,979.3,-1.53,94.2,252,10.32,Balloon_20180818_1109_1139
2018-08-18 11:36:12,36.73376,89.5548,203.791,979.5,-1.52,94.1,257,10.411,Balloon_20180818_1109_1139
2018-08-18 11:36:13,36.73413,89.5548,202.165,979.7,-1.52,94.0,235,10.776,Balloon_20180818_1109_1139
2018-08-18 11:36:14,36.73476,89.5548,200.946,979.85,-1.52,93.8,89,10.135,Balloon_20180818_1109_1139
2018-08-18 11:36:15,36.73517,89.5548,199.726,980.0,-1.51,93.6,226,10.042,Balloon_20180818_1109_1139
2018-08-18 11:36:16,36.7357,89.5548,198.101,980.2,-1.48,93.8,242,9.858,Balloon_20180818_1109_1139
2018-08-18 11:36:17,36.73645,89.5548,196.476,980.4,-1.45,94.0,41,9.858,Balloon_20180818_1109_1139
2018-08-18 11:36:18,36.73684,89.5548,195.257,980.55,-1.42,94.1,155,9.858,Balloon_20180818_1109_1139
2018-08-18 11:36:19,36.73652,89.5548,194.039,980.7,-1.4,94.2,273,9.766,Balloon_20180818_1109_1139
2018-08-18 11:36:20,36.73592,89.5548,192.415,980.9,-1.39,94.3,275,9.765,Balloon_20180818_1109_1139
2018-08-18 11:36:21,36.73559,89.5548,190.79,981.1,-1.38,94.4,200,9.856,Balloon_20180818_1109_1139
2018-08-18 11:36:22,36.73539,89.5548,189.573,981.25,-1.37,94.4,251,10.222,Balloon_20180818_1109_1139
2018-08-18 11:36:23,36.73488,89.5548,188.355,981.4,-1.37,94.4,239,10.129,Balloon_20180818_1109_1139
2018-08-18 11:36:24,36.73437,89.5548,186.731,981.6,-1.38,94.4,246,9.945,Balloon_20180818_1109_1139
2018-08-18 11:36:25,36.73414,89.5547,185.108,981.8,-1.38,94.3,258,9.944,Balloon_20180818_1109_1139
2018-08-18 11:36:26,36.73398,89.5547,183.485,982.0,-1.38,94.2,172,9.943,Balloon_20180818_1109_1139
2018-08-18 11:36:27,36.73381,89.5547,181.863,982.2,-1.39,93.9,303,9.85,Balloon_20180818_1109_1139
2018-08-18 11:36:28,36.73364,89.5547,180.646,982.35,-1.38,93.8,313,9.758,Balloon_20180818_1109_1139
2018-08-18 11:36:29,36.73355,89.5547,179.429,982.5,-1.375,93.8,224,9.39,Balloon_20180818_1109_1139
2018-08-18 11:36:30,36.73345,89.5547,177.807,982.7,-1.37,93.8,82,9.481,Balloon_20180818_1109_1139
2018-08-18 11:36:31,36.73335,89.5547,176.185,982.9,-1.36,93.8,242,9.48,Balloon_20180818_1109_1139
2018-08-18 11:36:32,36.73349,89.5547,174.564,983.1,-1.34,93.8,167,9.02,Balloon_20180818_1109_1139
2018-08-18 11:36:33,36.73375,89.5547,172.943,983.3,-1.31,94.0,181,9.663,Balloon_20180818_1109_1139
2018-08-18 11:36:34,36.73362,89.5547,171.727,983.45,-1.31,93.8,220,9.57,Balloon_20180818_1109_1139
2018-08-18 11:36:35,36.73301,89.5547,170.512,983.6,-1.29,93.8,253,9.294,Balloon_20180818_1109_1139
2018-08-18 11:36:36,36.73236,89.5547,168.891,983.8,-1.26,94.0,205,8.649,Balloon_20180818_1109_1139
2018-08-18 11:36:37,36.73171,89.5547,167.271,984.0,-1.25,94.2,86,8.925,Balloon_20180818_1109_1139
2018-08-18 11:36:38,36.73067,89.5547,165.651,984.2,-1.24,94.2,261,9.016,Balloon_20180818_1109_1139
2018-08-18 11:36:39,36.72913,89.5547,164.031,984.4,-1.23,94.2,305,8.924,Balloon_20180818_1109_1139
2018-08-18 11:36:40,36.72781,89.5547,162.817,984.55,-1.22,94.3,254,9.475,Balloon_20180818_1109_1139
2018-08-18 11:36:41,36.72687,89.5547,161.602,984.7,-1.21,94.4,23,10.024,Balloon_20180818_1109_1139
2018-08-18 11:36:42,36.72608,89.5547,160.388,984.85,-1.19,94.4,224,10.115,Balloon_20180818_1109_1139
2018-08-18 11:36:43,36.72531,89.5547,159.174,985.0,-1.19,94.5,150,9.931,Balloon_20180818_1109_1139
2018-08-18 11:36:44,36.72487,89.5547,157.555,985.2,-1.18,94.5,222,9.839,Balloon_20180818_1109_1139
2018-08-18 11:36:45,36.7247,89.5546,155.937,985.4,-1.18,94.5,128,9.838,Balloon_20180818_1109_1139
2018-08-18 11:36:46,36.72453,89.5546,154.723,985.55,-1.17,94.5,250,9.746,Balloon_20180818_1109_1139
2018-08-18 11:36:47,36.72457,89.5546,153.51,985.7,-1.16,94.4,228,9.928,Balloon_20180818_1109_1139
2018-08-18 11:36:48,36.72474,89.5546,152.296,985.85,-1.155,94.45,198,9.928,Balloon_20180818_1109_1139
2018-08-18 11:36:49,36.7251,89.5546,151.083,986.0,-1.15,94.5,355,9.744,Balloon_20180818_1109_1139
2018-08-18 11:36:50,36.72543,89.5546,149.87,986.15,-1.14,94.5,198,9.743,Balloon_20180818_1109_1139
2018-08-18 11:36:51,36.72566,89.5546,148.657,986.3,-1.13,94.4,256,8.917,Balloon_20180818_1109_1139
2018-08-18 11:36:52,36.72622,89.5546,147.04,986.5,-1.11,94.5,260,9.192,Balloon_20180818_1109_1139
2018-08-18 11:36:53,36.72721,89.5546,145.424,986.7,-1.09,94.6,180,9.099,Balloon_20180818_1109_1139
2018-08-18 11:36:54,36.72778,89.5546,144.211,986.85,-1.09,94.5,272,9.007,Balloon_20180818_1109_1139
2018-08-18 11:36:55,36.72715,89.5546,142.999,987.0,-1.09,94.5,232,8.822,Balloon_20180818_1109_1139
2018-08-18 11:36:56,36.72611,89.5546,141.383,987.2,-1.09,94.5,272,9.281,Balloon_20180818_1109_1139
2018-08-18 11:36:57,36.72549,89.5546,139.767,987.4,-1.075,94.5,204,8.636,Balloon_20180818_1109_1139
2018-08-18 11:36:58,36.72553,89.5545,138.152,987.6,-1.06,94.5,138,8.451,Balloon_20180818_1109_1139
2018-08-18 11:36:59,36.72528,89.5545,136.537,987.8,-1.04,94.7,140,8.359,Balloon_20180818_1109_1139
2018-08-18 11:37:00,36.72471,89.5545,135.326,987.95,-1.03,94.7,255,8.543,Balloon_20180818_1109_1139
2018-08-18 11:37:01,36.72407,89.5545,134.114,988.1,-1.02,94.7,187,8.818,Balloon_20180818_1109_1139
2018-08-18 11:37:02,36.7232,89.5545,132.5,988.3,-1.0,94.8,322,9.277,Balloon_20180818_1109_1139
2018-08-18 11:37:03,36.72208,89.5545,130.886,988.5,-0.99,94.9,266,9.368,Balloon_20180818_1109_1139
2018-08-18 11:37:04,36.72099,89.5545,129.272,988.7,-0.98,94.9,247,9.55,Balloon_20180818_1109_1139
2018-08-18 11:37:05,36.72021,89.5545,127.658,988.9,-0.97,95.0,201,8.999,Balloon_20180818_1109_1139
2018-08-18 11:37:06,36.71997,89.5545,126.044,989.1,-0.95,95.0,85,9.549,Balloon_20180818_1109_1139
2018-08-18 11:37:07,36.72047,89.5545,124.431,989.3,-0.945,95.0,155,8.814,Balloon_20180818_1109_1139
2018-08-18 11:37:08,36.72126,89.5545,122.818,989.5,-0.94,95.0,63,8.905,Balloon_20180818_1109_1139
2018-08-18 11:37:09,36.72207,89.5545,121.206,989.7,-0.94,95.0,115,8.996,Balloon_20180818_1109_1139
2018-08-18 11:37:10,36.7231,89.5544,119.593,989.9,-0.93,95.0,235,8.167,Balloon_20180818_1109_1139
2018-08-18 11:37:11,36.72426,89.5544,117.981,990.1,-0.92,95.0,76,9.178,Balloon_20180818_1109_1139
2018-08-18 11:37:12,36.7248,89.5544,116.369,990.3,-0.91,95.0,261,8.902,Balloon_20180818_1109_1139
2018-08-18 11:37:13,36.72478,89.5544,114.758,990.5,-0.89,95.0,241,8.534,Balloon_20180818_1109_1139
2018-08-18 11:37:14,36.72531,89.5544,113.146,990.7,-0.87,95.0,96,8.533,Balloon_20180818_1109_1139
2018-08-18 11:37:15,36.727,89.5544,111.535,990.9,-0.865,95.0,266,8.348,Balloon_20180818_1109_1139
2018-08-18 11:37:16,36.7286,89.5544,109.924,991.1,-0.86,95.0,65,8.347,Balloon_20180818_1109_1139
2018-08-18 11:37:17,36.72914,89.5544,108.314,991.3,-0.85,95.0,260,8.162,Balloon_20180818_1109_1139
2018-08-18 11:37:18,36.72955,89.5544,106.703,991.5,-0.83,95.0,262,8.254,Balloon_20180818_1109_1139
2018-08-18 11:37:19,36.73027,89.5544,105.093,991.7,-0.82,95.0,60,8.897,Balloon_20180818_1109_1139
2018-08-18 11:37:20,36.73001,89.5544,103.484,991.9,-0.81,95.0,254,8.988,Balloon_20180818_1109_1139
2018-08-18 11:37:21,36.72839,89.5544,101.874,992.1,-0.8,95.1,274,9.079,Balloon_20180818_1109_1139
2018-08-18 11:37:22,36.72704,89.5544,100.265,992.3,-0.78,95.1,257,9.537,Balloon_20180818_1109_1139
2018-08-18 11:37:23,36.72639,89.5544,98.656,992.5,-0.78,95.2,93,9.261,Balloon_20180818_1109_1139
2018-08-18 11:37:24,36.72537,89.5544,97.449,992.65,-0.77,95.2,242,8.894,Balloon_20180818_1109_1139
2018-08-18 11:37:25,36.7241,89.5544,96.243,992.8,-0.76,95.2,266,8.893,Balloon_20180818_1109_1139
2018-08-18 11:37:26,36.7234,89.5544,94.634,993.0,-0.76,95.2,77,8.984,Balloon_20180818_1109_1139
2018-08-18 11:37:27,36.72322,89.5544,93.026,993.2,-0.75,95.2,185,9.167,Balloon_20180818_1109_1139
2018-08-18 11:37:28,36.72296,89.5544,91.419,993.4,-0.74,95.2,236,9.441,Balloon_20180818_1109_1139
2018-08-18 11:37:29,36.72264,89.5544,89.811,993.6,-0.72,95.2,276,9.44,Balloon_20180818_1109_1139
2018-08-18 11:37:30,36.72256,89.5544,88.204,993.8,-0.71,95.2,235,9.073,Balloon_20180818_1109_1139
2018-08-18 11:37:31,36.7229,89.5544,86.597,994.0,-0.7,95.2,306,8.889,Balloon_20180818_1109_1139
2018-08-18 11:37:32,36.72319,89.5544,84.99,994.2,-0.69,95.2,234,9.163,Balloon_20180818_1109_1139
2018-08-18 11:37:33,36.72314,89.5544,83.383,994.4,-0.67,95.3,219,8.612,Balloon_20180818_1109_1139
2018-08-18 11:37:34,36.72329,89.5544,81.777,994.6,-0.665,95.3,274,8.795,Balloon_20180818_1109_1139
2018-08-18 11:37:35,36.72429,89.5544,80.171,994.8,-0.66,95.3,146,8.611,Balloon_20180818_1109_1139
2018-08-18 11:37:36,36.72539,89.5544,78.565,995.0,-0.65,95.3,129,8.61,Balloon_20180818_1109_1139
2018-08-18 11:37:37,36.72588,89.5544,76.96,995.2,-0.64,95.3,283,8.976,Balloon_20180818_1109_1139
2018-08-18 11:37:38,36.72631,89.5544,75.355,995.4,-0.62,95.3,243,8.701,Balloon_20180818_1109_1139
2018-08-18 11:37:39,36.72691,89.5543,73.75,995.6,-0.62,95.3,120,8.516,Balloon_20180818_1109_1139
2018-08-18 11:37:40,36.72712,89.5543,72.145,995.8,-0.6,95.3,268,8.516,Balloon_20180818_1109_1139
2018-08-18 11:37:41,36.7268,89.5543,70.541,996.0,-0.59,95.3,247,8.699,Balloon_20180818_1109_1139
2018-08-18 11:37:42,36.72688,89.5543,68.937,996.2,-0.58,95.3,206,8.514,Balloon_20180818_1109_1139
2018-08-18 11:37:43,36.72706,89.5543,67.333,996.4,-0.57,95.2,106,8.33,Balloon_20180818_1109_1139
2018-08-18 11:37:44,36.72711,89.5543,65.729,996.6,-0.565,95.2,313,8.788,Balloon_20180818_1109_1139
2018-08-18 11:37:45,36.72674,89.5543,64.126,996.8,-0.56,95.2,264,8.97,Balloon_20180818_1109_1139
2018-08-18 11:37:46,36.72615,89.5543,62.523,997.0,-0.55,95.2,30,8.786,Balloon_20180818_1109_1139
2018-08-18 11:37:47,36.72556,89.5543,60.92,997.2,-0.53,95.2,243,8.694,Balloon_20180818_1109_1139
2018-08-18 11:37:48,36.72506,89.5543,59.317,997.4,-0.53,95.2,280,8.968,Balloon_20180818_1109_1139
2018-08-18 11:37:49,36.7243,89.5543,57.715,997.6,-0.51,95.2,210,8.784,Balloon_20180818_1109_1139
2018-08-18 11:37:50,36.72323,89.5543,56.113,997.8,-0.49,95.3,293,9.059,Balloon_20180818_1109_1139
2018-08-18 11:37:51,36.72258,89.5543,54.511,998.0,-0.48,95.3,260,8.692,Balloon_20180818_1109_1139
2018-08-18 11:37:52,36.72269,89.5543,52.909,998.2,-0.47,95.3,119,8.691,Balloon_20180818_1109_1139
2018-08-18 11:37:53,36.7227,89.5543,51.308,998.4,-0.46,95.3,275,9.056,Balloon_20180818_1109_1139
2018-08-18 11:37:54,36.72244,89.5543,49.707,998.6,-0.45,95.3,255,8.873,Balloon_20180818_1109_1139
2018-08-18 11:37:55,36.72257,89.5543,48.106,998.8,-0.44,95.3,213,8.322,Balloon_20180818_1109_1139
2018-08-18 11:37:56,36.72303,89.5543,46.506,999.0,-0.44,95.3,80,8.229,Balloon_20180818_1109_1139
2018-08-18 11:37:57,36.7233,89.5543,44.906,999.2,-0.42,95.3,253,8.136,Balloon_20180818_1109_1139
2018-08-18 11:37:58,36.72312,89.5543,43.306,999.4,-0.41,95.2,249,8.043,Balloon_20180818_1109_1139
2018-08-18 11:37:59,36.72305,89.5543,41.706,999.6,-0.4,95.1,245,7.766,Balloon_20180818_1109_1139
2018-08-18 11:38:00,36.72335,89.5543,40.106,999.8,-0.4,95.1,67,8.226,Balloon_20180818_1109_1139
2018-08-18 11:38:01,36.72388,89.5543,38.507,1000.0,-0.39,95.0,63,8.409,Balloon_20180818_1109_1139
2018-08-18 11:38:02,36.72436,89.5543,36.908,1000.2,-0.385,94.95,227,8.225,Balloon_20180818_1109_1139
2018-08-18 11:38:03,36.72477,89.5543,35.31,1000.4,-0.38,94.9,242,7.948,Balloon_20180818_1109_1139
2018-08-18 11:38:04,36.72503,89.5542,33.711,1000.6,-0.36,95.0,302,7.947,Balloon_20180818_1109_1139
2018-08-18 11:38:05,36.72491,89.5542,32.113,1000.8,-0.34,95.0,159,8.039,Balloon_20180818_1109_1139
2018-08-18 11:38:06,36.72426,89.5542,30.515,1001.0,-0.32,95.0,241,7.946,Balloon_20180818_1109_1139
2018-08-18 11:38:07,36.72361,89.5542,28.917,1001.2,-0.31,95.0,304,7.484,Balloon_20180818_1109_1139
2018-08-18 11:38:08,36.72367,89.5542,27.32,1001.4,-0.3,95.0,116,7.576,Balloon_20180818_1109_1139
2018-08-18 11:38:09,36.72354,89.5542,25.723,1001.6,-0.29,94.9,273,7.39,Balloon_20180818_1109_1139
2018-08-18 11:38:10,36.7232,89.5542,24.126,1001.8,-0.27,95.0,223,8.128,Balloon_20180818_1109_1139
2018-08-18 11:38:11,36.72279,89.5542,22.529,1002.0,-0.265,95.0,285,7.666,Balloon_20180818_1109_1139
2018-08-18 11:38:12,36.72266,89.5542,20.933,1002.2,-0.26,95.0,223,7.666,Balloon_20180818_1109_1139
2018-08-18 11:38:13,36.72248,89.5542,19.337,1002.4,-0.25,95.0,154,7.85,Balloon_20180818_1109_1139
2018-08-18 11:38:14,36.72215,89.5542,18.539,1002.5,-0.24,95.0,229,6.83,Balloon_20180818_1109_1139
2018-08-18 11:38:15,36.7218,89.5542,17.741,1002.6,-0.23,95.0,48,7.941,Balloon_20180818_1109_1139
2018-08-18 11:38:16,36.72151,89.5542,17.741,1002.6,-0.21,95.0,229,7.202,Balloon_20180818_1109_1139
2018-08-18 11:38:17,36.7211,89.5542,17.741,1002.6,-0.2,95.0,239,6.644,Balloon_20180818_1109_1139
2018-08-18 11:38:18,36.72138,89.5542,17.342,1002.65,-0.2,94.9,163,6.08,Balloon_20180818_1109_1139
2018-08-18 11:38:19,36.72167,89.5542,16.943,1002.7,-0.2,94.9,103,4.736,Balloon_20180818_1109_1139
2018-08-18 11:38:20,36.72145,89.5542,16.544,1002.75,-0.2,94.9,238,5.125,Balloon_20180818_1109_1139
2018-08-18 11:38:21,36.72141,89.5542,16.145,1002.8,-0.2,94.85,218,5.318,Balloon_20180818_1109_1139
2018-08-18 11:38:22,36.72209,89.5542,15.746,1002.85,-0.2,94.8,83,5.89,Balloon_20180818_1109_1139
2018-08-18 11:38:23,36.72233,89.5542,15.348,1002.9,-0.2,94.8,278,6.268,Balloon_20180818_1109_1139
2018-08-18 11:38:24,36.72189,89.5542,15.348,1002.9,-0.19,94.8,247,5.795,Balloon_20180818_1109_1139
2018-08-18 11:38:25,36.722,89.5542,15.348,1002.9,-0.19,94.8,206,5.509,Balloon_20180818_1109_1139
2018-08-18 11:38:26,36.72253,89.5542,14.949,1002.95,-0.19,94.8,160,6.361,Balloon_20180818_1109_1139
2018-08-18 11:38:27,36.72256,89.5542,14.55,1003.0,-0.19,94.8,255,6.455,Balloon_20180818_1109_1139
2018-08-18 11:38:28,36.7227,89.5542,14.151,1003.05,-0.19,94.7,2,5.984,Balloon_20180818_1109_1139
2018-08-18 11:38:29,36.7234,89.5542,13.752,1003.1,-0.19,94.7,129,6.173,Balloon_20180818_1109_1139
2018-08-18 11:38:30,36.72347,89.5542,13.752,1003.1,-0.19,94.7,231,5.889,Balloon_20180818_1109_1139
2018-08-18 11:38:31,36.72298,89.5542,13.752,1003.1,-0.19,94.65,238,6.173,Balloon_20180818_1109_1139
2018-08-18 11:38:32,36.72305,89.5542,13.752,1003.1,-0.19,94.6,196,5.795,Balloon_20180818_1109_1139
2018-08-18 11:38:33,36.72279,89.5542,13.752,1003.1,-0.19,94.6,161,5.7,Balloon_20180818_1109_1139
2018-08-18 11:38:34,36.72195,89.5542,13.752,1003.1,-0.19,94.6,275,5.7,Balloon_20180818_1109_1139
2018-08-18 11:38:35,36.72213,89.5542,13.752,1003.1,-0.19,94.5,237,6.267,Balloon_20180818_1109_1139
2018-08-18 11:38:36,36.72204,89.5542,13.354,1003.15,-0.19,94.5,193,5.889,Balloon_20180818_1109_1139
2018-08-18 11:38:37,36.72154,89.5542,12.955,1003.2,-0.19,94.5,235,5.984,Balloon_20180818_1109_1139
2018-08-18 11:38:38,36.72159,89.5542,12.955,1003.2,-0.19,94.5,217,6.267,Balloon_20180818_1109_1139
2018-08-18 11:38:39,36.72179,89.5542,12.955,1003.2,-0.18,94.5,92,6.455,Balloon_20180818_1109_1139
2018-08-18 11:38:40,36.72216,89.5542,12.955,1003.2,-0.18,94.45,39,6.173,Balloon_20180818_1109_1139
2018-08-18 11:38:41,36.72258,89.5542,12.955,1003.2,-0.18,94.4,32,6.078,Balloon_20180818_1109_1139
2018-08-18 11:38:42,36.72305,89.5542,12.157,1003.3,-0.17,94.4,188,5.984,Balloon_20180818_1109_1139
2018-08-18 11:38:43,36.72362,89.5542,11.36,1003.4,-0.16,94.4,52,5.699,Balloon_20180818_1109_1139
2018-08-18 11:38:44,36.72426,89.5542,10.961,1003.45,-0.16,94.4,183,5.604,Balloon_20180818_1109_1139
2018-08-18 11:38:45,36.7244,89.5542,10.563,1003.5,-0.15,94.4,262,5.604,Balloon_20180818_1109_1139
2018-08-18 11:38:46,36.72435,89.5542,10.164,1003.55,-0.15,94.4,255,5.603,Balloon_20180818_1109_1139
2018-08-18 11:38:47,36.72417,89.5542,9.766,1003.6,-0.14,94.4,168,5.603,Balloon_20180818_1109_1139
2018-08-18 11:38:48,36.72384,89.5542,9.367,1003.65,-0.14,94.4,195,5.412,Balloon_20180818_1109_1139
2018-08-18 11:38:49,36.72344,89.5542,8.968,1003.7,-0.14,94.4,201,5.316,Balloon_20180818_1109_1139
2018-08-18 11:38:50,36.7231,89.5542,8.57,1003.75,-0.14,94.4,287,5.508,Balloon_20180818_1109_1139
2018-08-18 11:38:51,36.72296,89.5542,8.171,1003.8,-0.14,94.3,178,5.026,Balloon_20180818_1109_1139
2018-08-18 11:38:52,36.72299,89.5542,7.374,1003.9,-0.13,94.4,44,6.265,Balloon_20180818_1109_1139
2018-08-18 11:38:53,36.72301,89.5542,6.577,1004.0,-0.13,94.3,307,4.832,Balloon_20180818_1109_1139
2018-08-18 11:38:54,36.72328,89.5542,6.577,1004.0,-0.13,94.2,149,4.239,Balloon_20180818_1109_1139
2018-08-18 11:38:55,36.72362,89.5542,6.577,1004.0,-0.13,94.2,45,5.507,Balloon_20180818_1109_1139
2018-08-18 11:38:56,36.72384,89.5542,6.577,1004.0,-0.13,94.2,115,5.793,Balloon_20180818_1109_1139
2018-08-18 11:38:57,36.72381,89.5542,6.577,1004.0,-0.13,94.2,57,5.219,Balloon_20180818_1109_1139
2018-08-18 11:38:58,36.72377,89.5542,6.577,1004.0,-0.13,94.2,259,5.793,Balloon_20180818_1109_1139
2018-08-18 11:38:59,36.72399,89.5542,6.577,1004.0,-0.13,94.2,191,5.219,Balloon_20180818_1109_1139
2018-08-18 11:39:00,36.72432,89.5542,6.577,1004.0,-0.13,94.2,242,5.026,Balloon_20180818_1109_1139
