Date/Time,Height,WV mix ratio,WV mix ratio e,NOBS,δ18O H2O,δ18O H2O std dev,NOBS_2,δD H2O vapour,δD H2O vapour std dev,NOBS_3,d xs,d xs std dev,NOBS_4,Event,Latitude,Longitude,Elevation
2017-12-22 06:00:00,24,3.24,0.14,60.0,-31.36,0.66,60.0,-236.97,4.8,60.0,13.91,1.36,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 07:00:00,24,3.44,0.2,60.0,-30.57,0.75,60.0,-229.68,6.07,60.0,14.91,1.63,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 08:00:00,24,3.31,0.03,60.0,-30.31,0.18,60.0,-228.62,1.34,60.0,13.83,1.01,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 09:00:00,24,3.29,0.11,60.0,-30.39,0.38,60.0,-226.85,2.32,60.0,16.28,1.49,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 10:00:00,24,3.73,0.17,60.0,-28.64,0.53,60.0,-214.53,3.86,60.0,14.6,0.97,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 11:00:00,24,3.98,0.08,60.0,-27.67,0.18,60.0,-207.85,1.4,60.0,13.51,0.89,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 12:00:00,24,4.01,0.08,60.0,-28.3,0.21,60.0,-213.51,1.51,60.0,12.88,0.87,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 13:00:00,24,4.27,0.1,60.0,-27.9,0.32,60.0,-210.13,2.04,60.0,13.07,0.93,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 14:00:00,24,4.3,0.06,60.0,-28.32,0.16,60.0,-212.59,1.14,60.0,13.99,0.76,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 15:00:00,24,4.18,0.16,60.0,-27.95,0.28,60.0,-211.45,2.23,60.0,12.14,0.95,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 16:00:00,24,4.2,0.05,60.0,-26.56,0.55,60.0,-203.1,3.67,60.0,9.38,0.9,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 17:00:00,24,4.24,0.12,60.0,-25.56,1.24,60.0,-196.24,7.83,60.0,8.24,2.21,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 18:00:00,24,3.75,0.12,60.0,-30.03,0.6,60.0,-227.1,4.22,60.0,13.13,0.99,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 19:00:00,24,3.78,0.13,60.0,-29.01,0.28,60.0,-218.88,2.44,60.0,13.21,0.66,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 20:00:00,24,3.91,0.11,60.0,-28.86,0.31,60.0,-217.78,2.32,60.0,13.13,0.85,60.0,GVN,-70.65,-8.25,42.0
2017-12-22 21:00:00,24,4.3,0.21,23.0,-24.81,1.8,23.0,-194.2,10.36,23.0,4.3,4.11,23.0,GVN,-70.65,-8.25,42.0
2017-12-22 22:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-12-22 23:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-12-23 00:00:00,24,3.04,0.18,27.0,-31.01,0.24,27.0,-237.45,2.58,27.0,10.6,1.33,27.0,GVN,-70.65,-8.25,42.0
2017-12-23 01:00:00,24,2.85,0.34,60.0,-31.63,0.52,60.0,-243.34,5.39,60.0,9.7,1.97,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 02:00:00,24,3.05,0.27,60.0,-30.91,0.45,60.0,-236.3,3.41,60.0,10.94,1.04,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 03:00:00,24,3.23,0.12,60.0,-30.73,0.59,60.0,-231.84,4.43,60.0,13.98,1.95,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 04:00:00,24,2.75,0.12,60.0,-31.95,0.65,60.0,-243.86,5.53,60.0,11.73,1.03,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 05:00:00,24,2.65,0.18,60.0,-32.29,0.64,60.0,-245.66,5.46,60.0,12.68,1.68,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 06:00:00,24,2.39,0.08,60.0,-33.74,0.54,60.0,-256.41,4.09,60.0,13.47,1.23,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 07:00:00,24,2.39,0.19,60.0,-32.4,0.7,60.0,-247.78,5.65,60.0,11.4,1.21,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 08:00:00,24,2.77,0.15,60.0,-30.84,0.44,60.0,-235.66,3.02,60.0,11.07,1.17,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 09:00:00,24,3.54,0.29,60.0,-28.3,1.27,60.0,-214.92,9.99,60.0,11.51,0.64,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 10:00:00,24,3.94,0.12,60.0,-25.92,0.22,60.0,-196.94,1.41,60.0,10.44,0.86,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 11:00:00,24,3.78,0.08,60.0,-25.92,0.15,60.0,-198.26,1.19,60.0,9.07,0.71,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 12:00:00,24,3.7,0.13,60.0,-26.19,0.65,60.0,-200.93,5.37,60.0,8.62,0.53,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 13:00:00,24,3.87,0.13,60.0,-27.17,0.37,60.0,-208.18,2.74,60.0,9.2,0.82,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 14:00:00,24,3.98,0.13,60.0,-27.35,0.34,60.0,-210.52,3.07,60.0,8.25,0.69,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 15:00:00,24,4.04,0.09,60.0,-28.3,0.34,60.0,-217.5,2.8,60.0,8.87,0.56,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 16:00:00,24,3.68,0.15,60.0,-29.15,0.52,60.0,-225.09,4.17,60.0,8.13,0.61,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 17:00:00,24,3.57,0.05,60.0,-29.8,0.17,60.0,-230.25,1.32,60.0,8.12,0.59,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 18:00:00,24,3.6,0.03,60.0,-29.59,0.16,60.0,-228.6,1.25,60.0,8.16,0.55,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 19:00:00,24,3.53,0.05,60.0,-29.01,0.1,60.0,-225.26,0.74,60.0,6.85,0.74,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 20:00:00,24,3.42,0.03,60.0,-29.14,0.21,60.0,-227.12,1.4,60.0,5.97,0.71,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 21:00:00,24,3.34,0.05,60.0,-29.64,0.27,60.0,-230.64,1.71,60.0,6.46,0.69,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 22:00:00,24,3.19,0.05,60.0,-29.15,0.15,60.0,-227.92,1.26,60.0,5.3,0.54,60.0,GVN,-70.65,-8.25,42.0
2017-12-23 23:00:00,24,3.14,0.02,13.0,-29.36,0.09,13.0,-229.52,0.54,13.0,5.36,0.55,13.0,GVN,-70.65,-8.25,42.0
2017-12-24 00:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-12-24 01:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-12-24 02:00:00,24,3.18,0.02,37.0,-30.43,0.08,37.0,-236.69,0.3,37.0,6.73,0.57,37.0,GVN,-70.65,-8.25,42.0
2017-12-24 03:00:00,24,3.09,0.07,60.0,-30.71,0.15,60.0,-238.33,1.68,60.0,7.39,0.88,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 04:00:00,24,3.06,0.04,60.0,-30.79,0.15,60.0,-239.34,1.26,60.0,6.95,0.63,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 05:00:00,24,3.17,0.03,60.0,-30.19,0.16,60.0,-234.98,1.06,60.0,6.54,0.65,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 06:00:00,24,3.27,0.05,60.0,-29.82,0.23,60.0,-232.13,1.41,60.0,6.46,0.8,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 07:00:00,24,3.49,0.13,60.0,-29.33,0.13,60.0,-227.99,0.99,60.0,6.64,1.11,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 08:00:00,24,3.6,0.17,60.0,-29.33,0.16,60.0,-226.9,1.22,60.0,7.78,0.87,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 09:00:00,24,3.7,0.08,60.0,-29.23,0.12,60.0,-225.89,0.95,60.0,7.98,0.72,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 10:00:00,24,3.99,0.1,60.0,-28.43,0.36,60.0,-219.35,2.61,60.0,8.07,0.74,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 11:00:00,24,4.29,0.06,60.0,-27.44,0.34,60.0,-211.13,2.29,60.0,8.39,0.65,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 12:00:00,24,4.42,0.06,60.0,-26.0,0.27,60.0,-199.82,2.12,60.0,8.14,0.65,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 13:00:00,24,4.37,0.09,60.0,-23.94,1.25,60.0,-186.96,8.7,60.0,4.53,2.41,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 14:00:00,24,4.47,0.06,60.0,-22.32,0.32,60.0,-173.97,2.15,60.0,4.61,0.67,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 15:00:00,24,4.46,0.06,60.0,-21.95,0.29,60.0,-171.07,2.02,60.0,4.53,0.55,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 16:00:00,24,4.44,0.08,60.0,-20.66,0.3,60.0,-162.29,1.99,60.0,3.01,0.69,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 17:00:00,24,4.28,0.03,60.0,-20.37,0.32,60.0,-161.06,2.05,60.0,1.91,0.77,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 18:00:00,24,4.25,0.03,60.0,-20.75,0.26,60.0,-163.79,1.77,60.0,2.21,0.53,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 19:00:00,24,4.36,0.09,60.0,-20.56,0.2,60.0,-162.08,1.52,60.0,2.42,0.66,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 20:00:00,24,4.38,0.15,60.0,-20.53,0.19,60.0,-161.75,1.15,60.0,2.5,0.8,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 21:00:00,24,4.17,0.16,60.0,-22.04,1.64,60.0,-174.14,13.41,60.0,2.2,1.41,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 22:00:00,24,3.84,0.26,60.0,-24.88,1.25,60.0,-194.33,8.25,60.0,4.69,2.29,60.0,GVN,-70.65,-8.25,42.0
2017-12-24 23:00:00,24,3.75,0.15,60.0,-25.92,0.45,60.0,-198.79,3.18,60.0,8.55,1.1,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 00:00:00,24,3.44,0.13,60.0,-27.39,0.51,60.0,-209.63,3.56,60.0,9.5,0.96,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 01:00:00,24,3.46,0.01,2.0,-27.53,0.09,2.0,-209.54,0.18,2.0,10.66,0.91,2.0,GVN,-70.65,-8.25,42.0
2017-12-25 02:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-12-25 03:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-12-25 04:00:00,24,3.53,0.23,46.0,-28.73,0.27,46.0,-217.9,3.47,46.0,11.97,1.7,46.0,GVN,-70.65,-8.25,42.0
2017-12-25 05:00:00,24,3.64,0.25,60.0,-27.32,0.52,60.0,-205.75,4.13,60.0,12.8,1.92,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 06:00:00,24,3.31,0.16,60.0,-27.78,0.3,60.0,-210.18,2.37,60.0,12.08,1.43,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 07:00:00,24,3.64,0.13,60.0,-26.93,0.61,60.0,-202.22,4.2,60.0,13.22,1.37,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 08:00:00,24,3.45,0.04,60.0,-27.32,0.33,60.0,-207.73,2.4,60.0,10.84,0.69,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 09:00:00,24,3.36,0.07,60.0,-28.43,0.43,60.0,-215.59,2.63,60.0,11.88,1.26,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 10:00:00,24,3.3,0.08,60.0,-28.57,0.21,60.0,-217.74,1.2,60.0,10.85,1.22,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 11:00:00,24,3.23,0.05,60.0,-29.25,0.11,60.0,-221.97,1.12,60.0,12.06,0.87,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 12:00:00,24,3.44,0.09,60.0,-28.89,0.28,60.0,-220.42,1.93,60.0,10.67,0.85,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 13:00:00,24,3.35,0.09,60.0,-29.31,0.15,60.0,-223.64,1.28,60.0,10.81,0.64,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 14:00:00,24,3.29,0.05,60.0,-29.2,0.14,60.0,-222.93,0.95,60.0,10.65,0.76,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 15:00:00,24,3.39,0.06,60.0,-28.8,0.19,60.0,-219.33,1.48,60.0,11.05,0.69,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 16:00:00,24,3.5,0.04,60.0,-28.42,0.13,60.0,-216.01,0.78,60.0,11.31,0.69,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 17:00:00,24,3.45,0.07,60.0,-28.82,0.22,60.0,-219.18,1.78,60.0,11.35,0.77,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 18:00:00,24,3.51,0.08,60.0,-29.09,0.35,60.0,-221.17,2.58,60.0,11.54,0.79,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 19:00:00,24,3.47,0.04,60.0,-29.03,0.17,60.0,-220.82,1.72,60.0,11.41,1.95,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 20:00:00,24,3.46,0.08,60.0,-28.69,0.19,60.0,-218.47,1.32,60.0,11.02,1.13,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 21:00:00,24,3.43,0.16,60.0,-28.31,0.34,60.0,-216.39,2.53,60.0,10.05,1.01,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 22:00:00,24,3.27,0.14,60.0,-27.98,0.61,60.0,-218.15,3.63,60.0,5.67,1.65,60.0,GVN,-70.65,-8.25,42.0
2017-12-25 23:00:00,24,3.45,0.1,60.0,-27.77,0.16,60.0,-217.57,1.85,60.0,4.61,0.89,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 00:00:00,24,3.63,0.06,60.0,-27.12,0.23,60.0,-210.52,1.96,60.0,6.43,0.59,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 01:00:00,24,3.26,0.09,60.0,-27.48,0.22,60.0,-215.88,2.5,60.0,3.97,1.21,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 02:00:00,24,3.3,0.03,53.0,-27.54,0.15,53.0,-215.97,1.09,53.0,4.38,0.57,53.0,GVN,-70.65,-8.25,42.0
2017-12-26 03:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-12-26 04:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-12-26 05:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-12-26 06:00:00,24,3.5,0.03,57.0,-29.19,0.11,57.0,-227.54,0.68,57.0,5.94,0.74,57.0,GVN,-70.65,-8.25,42.0
2017-12-26 07:00:00,24,3.73,0.16,60.0,-28.86,0.23,60.0,-224.78,2.26,60.0,6.08,0.76,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 08:00:00,24,4.1,0.13,60.0,-28.05,0.33,60.0,-216.56,3.21,60.0,7.87,0.84,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 09:00:00,24,4.27,0.07,60.0,-27.13,0.28,60.0,-208.85,2.01,60.0,8.21,0.71,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 10:00:00,24,4.23,0.08,60.0,-26.34,0.35,60.0,-203.84,2.51,60.0,6.91,0.63,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 11:00:00,24,4.36,0.1,60.0,-25.25,0.2,60.0,-194.56,1.28,60.0,7.46,0.96,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 12:00:00,24,4.21,0.13,60.0,-24.89,0.55,60.0,-194.51,2.39,60.0,4.64,2.59,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 13:00:00,24,4.3,0.14,60.0,-26.07,0.37,60.0,-201.57,2.5,60.0,7.02,0.9,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 14:00:00,24,4.25,0.16,60.0,-26.81,0.48,60.0,-206.59,3.23,60.0,7.89,1.04,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 15:00:00,24,3.74,0.17,60.0,-28.0,0.31,60.0,-217.09,3.27,60.0,6.88,1.19,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 16:00:00,24,3.63,0.12,60.0,-28.11,0.29,60.0,-218.36,2.7,60.0,6.56,0.76,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 17:00:00,24,3.61,0.06,60.0,-28.33,0.08,60.0,-220.31,0.71,60.0,6.33,0.59,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 18:00:00,24,3.59,0.03,60.0,-28.46,0.08,60.0,-221.28,0.43,60.0,6.43,0.52,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 19:00:00,24,3.62,0.05,60.0,-28.57,0.07,60.0,-221.85,0.32,60.0,6.69,0.56,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 20:00:00,24,3.63,0.08,60.0,-28.46,0.22,60.0,-221.23,1.76,60.0,6.42,0.58,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 21:00:00,24,3.76,0.03,60.0,-28.17,0.07,60.0,-218.33,0.36,60.0,7.01,0.55,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 22:00:00,24,3.71,0.07,60.0,-28.12,0.2,60.0,-218.51,1.3,60.0,6.47,0.97,60.0,GVN,-70.65,-8.25,42.0
2017-12-26 23:00:00,24,3.64,0.04,60.0,-28.69,0.14,60.0,-222.35,1.13,60.0,7.15,0.49,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 00:00:00,24,3.69,0.08,60.0,-28.64,0.17,60.0,-221.68,1.45,60.0,7.42,0.67,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 01:00:00,24,3.62,0.1,60.0,-28.37,0.09,60.0,-220.01,0.68,60.0,6.92,0.83,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 02:00:00,24,3.76,0.08,60.0,-29.03,0.44,60.0,-223.39,3.51,60.0,8.82,0.66,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 03:00:00,24,3.92,0.11,60.0,-29.31,0.31,60.0,-224.12,2.17,60.0,10.38,0.79,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 04:00:00,24,3.82,0.03,43.0,-29.75,0.07,43.0,-228.75,0.37,43.0,9.24,0.69,43.0,GVN,-70.65,-8.25,42.0
2017-12-27 05:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-12-27 06:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-12-27 07:00:00,24,4.26,0.04,7.0,-27.66,0.1,7.0,-217.78,0.64,7.0,3.49,0.46,7.0,GVN,-70.65,-8.25,42.0
2017-12-27 08:00:00,24,4.38,0.06,60.0,-26.29,0.69,60.0,-207.97,4.88,60.0,2.35,0.81,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 09:00:00,24,4.63,0.06,60.0,-25.7,0.33,60.0,-203.31,2.32,60.0,2.28,0.66,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 10:00:00,24,4.75,0.08,60.0,-25.97,0.2,60.0,-204.61,1.57,60.0,3.13,0.62,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 11:00:00,24,4.64,0.08,60.0,-25.55,0.2,60.0,-200.71,1.22,60.0,3.67,0.76,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 12:00:00,24,4.75,0.04,60.0,-25.66,0.1,60.0,-201.09,0.77,60.0,4.23,0.62,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 13:00:00,24,4.83,0.05,60.0,-26.14,0.24,60.0,-204.8,1.44,60.0,4.3,0.66,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 14:00:00,24,4.72,0.09,60.0,-27.3,0.47,60.0,-211.79,3.15,60.0,6.59,0.92,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 15:00:00,24,4.64,0.08,60.0,-27.69,0.22,60.0,-215.18,1.5,60.0,6.3,0.52,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 16:00:00,24,4.67,0.05,60.0,-27.19,0.13,60.0,-212.5,0.79,60.0,5.02,0.51,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 17:00:00,24,4.63,0.07,60.0,-27.29,0.16,60.0,-213.09,1.25,60.0,5.25,0.46,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 18:00:00,24,4.55,0.06,60.0,-27.62,0.15,60.0,-215.52,1.04,60.0,5.44,0.51,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 19:00:00,24,4.48,0.04,60.0,-27.55,0.49,60.0,-215.78,3.22,60.0,4.61,0.97,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 20:00:00,24,4.26,0.11,60.0,-25.78,0.37,60.0,-204.02,2.09,60.0,2.24,1.0,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 21:00:00,24,4.17,0.05,60.0,-24.77,0.24,60.0,-197.64,1.77,60.0,0.49,0.55,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 22:00:00,24,4.24,0.05,60.0,-24.08,0.15,60.0,-192.79,0.74,60.0,-0.13,0.76,60.0,GVN,-70.65,-8.25,42.0
2017-12-27 23:00:00,24,4.31,0.02,60.0,-25.45,0.34,60.0,-202.07,2.35,60.0,1.5,0.59,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 00:00:00,24,4.19,0.06,60.0,-25.46,0.22,60.0,-202.4,1.43,60.0,1.28,0.57,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 01:00:00,24,4.03,0.05,60.0,-25.41,0.17,60.0,-201.61,1.09,60.0,1.65,0.6,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 02:00:00,24,3.92,0.09,60.0,-25.33,0.43,60.0,-200.66,2.9,60.0,1.94,0.83,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 03:00:00,24,3.76,0.06,60.0,-27.07,0.28,60.0,-212.53,1.6,60.0,4.0,0.83,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 04:00:00,24,3.77,0.04,60.0,-26.76,0.28,60.0,-209.67,2.25,60.0,4.42,0.46,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 05:00:00,24,3.81,0.04,60.0,-27.3,0.43,60.0,-212.59,3.08,60.0,5.84,0.69,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 06:00:00,24,3.73,0.12,32.0,-27.94,0.16,32.0,-217.76,1.54,32.0,5.74,0.61,32.0,GVN,-70.65,-8.25,42.0
2017-12-28 07:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-12-28 08:00:00,24,,,0.0,,,0.0,,,0.0,,,0.0,GVN,-70.65,-8.25,42.0
2017-12-28 09:00:00,24,4.59,0.04,17.0,-26.26,0.07,17.0,-203.79,0.52,17.0,6.28,0.54,17.0,GVN,-70.65,-8.25,42.0
2017-12-28 10:00:00,24,4.47,0.06,60.0,-27.22,0.58,60.0,-211.42,4.32,60.0,6.38,0.71,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 11:00:00,24,4.54,0.06,60.0,-27.42,0.48,60.0,-212.48,3.75,60.0,6.91,0.53,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 12:00:00,24,4.58,0.04,60.0,-26.78,0.09,60.0,-207.06,0.63,60.0,7.19,0.59,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 13:00:00,24,4.64,0.05,60.0,-26.16,0.42,60.0,-203.06,2.82,60.0,6.18,0.76,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 14:00:00,24,4.75,0.04,60.0,-24.9,0.17,60.0,-194.24,0.75,60.0,4.93,0.94,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 15:00:00,24,4.63,0.08,60.0,-24.86,0.1,60.0,-194.92,1.01,60.0,3.93,0.84,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 16:00:00,24,4.55,0.06,60.0,-25.46,0.32,60.0,-200.96,2.63,60.0,2.73,0.65,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 17:00:00,24,4.49,0.09,60.0,-26.04,0.18,60.0,-205.55,1.61,60.0,2.75,0.59,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 18:00:00,24,4.4,0.05,60.0,-26.48,0.23,60.0,-209.03,1.92,60.0,2.79,0.63,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 19:00:00,24,4.33,0.05,60.0,-26.34,0.14,60.0,-208.54,0.98,60.0,2.18,0.52,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 20:00:00,24,4.21,0.05,60.0,-26.09,0.12,60.0,-206.88,0.68,60.0,1.84,0.53,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 21:00:00,24,4.18,0.04,60.0,-26.4,0.1,60.0,-209.22,0.56,60.0,2.02,0.55,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 22:00:00,24,4.29,0.09,60.0,-25.64,0.36,60.0,-204.53,2.24,60.0,0.56,0.8,60.0,GVN,-70.65,-8.25,42.0
2017-12-28 23:00:00,24,4.37,0.03,60.0,-25.13,0.22,60.0,-201.56,1.52,60.0,-0.55,0.59,60.0,GVN,-70.65,-8.25,42.0
2017-12-29 00:00:00,24,4.25,0.03,60.0,-25.89,0.19,60.0,-207.32,1.38,60.0,-0.2,0.45,60.0,GVN,-70.65,-8.25,42.0
2017-12-29 01:00:00,24,4.26,0.02,60.0,-26.36,0.34,60.0,-210.36,2.23,60.0,0.51,0.63,60.0,GVN,-70.65,-8.25,42.0
2017-12-29 02:00:00,24,4.29,0.04,60.0,-26.77,0.25,60.0,-212.9,1.88,60.0,1.22,0.58,60.0,GVN,-70.65,-8.25,42.0
2017-12-29 03:00:00,24,4.34,0.01,60.0,-26.46,0.12,60.0,-210.34,0.7,60.0,1.36,0.46,60.0,GVN,-70.65,-8.25,42.0
2017-12-29 04:00:00,24,4.36,0.01,60.0,-26.35,0.14,60.0,-209.25,1.06,60.0,1.53,0.47,60.0,GVN,-70.65,-8.25,42.0
2017-12-29 05:00:00,24,4.36,0.02,60.0,-26.17,0.1,60.0,-207.71,0.65,60.0,1.62,0.56,60.0,GVN,-70.65,-8.25,42.0
2017-12-29 06:00:00,24,4.36,0.04,60.0,-26.24,0.16,60.0,-207.67,0.9,60.0,2.25,0.5,60.0,GVN,-70.65,-8.25,42.0
2017-12-29 07:00:00,24,4.58,0.13,60.0,-26.05,0.23,60.0,-205.24,1.47,60.0,3.13,0.82,60.0,GVN,-70.65,-8.25,42.0
2017-12-29 08:00:00,24,4.6,0.09,22.0,-25.61,0.07,22.0,-202.35,0.36,22.0,2.55,0.53,22.0,GVN,-70.65,-8.25,42.0
